,education,maritalstatus_Single,gender_M,last_prod_enq2_CC,last_prod_enq2_ConsumerLoan,last_prod_enq2_HL,last_prod_enq2_PL,last_prod_enq2_others,first_prod_enq2_CC,first_prod_enq2_ConsumerLoan,first_prod_enq2_HL,first_prod_enq2_PL,first_prod_enq2_others,total_tl,tot_closed_tl,tot_active_tl,total_tl_opened_l6m,tot_tl_closed_l6m,pct_tl_open_l6m,pct_tl_closed_l6m,pct_active_tl,pct_closed_tl,total_tl_opened_l12m,tot_tl_closed_l12m,pct_tl_open_l12m,pct_tl_closed_l12m,tot_missed_pmnt,auto_tl,cc_tl,consumer_tl,gold_tl,home_tl,pl_tl,secured_tl,unsecured_tl,other_tl,age_oldest_tl,age_newest_tl,time_since_recent_payment,time_since_first_deliquency,time_since_recent_deliquency,num_times_delinquent,max_delinquency_level,max_recent_level_of_deliq,num_deliq_6mts,num_deliq_12mts,num_deliq_6_12mts,max_deliq_6mts,max_deliq_12mts,num_times_30p_dpd,num_times_60p_dpd,num_std,num_std_6mts,num_std_12mts,num_sub,num_sub_6mts,num_sub_12mts,num_dbt,num_dbt_6mts,num_dbt_12mts,num_lss,num_lss_6mts,num_lss_12mts,recent_level_of_deliq,tot_enq,cc_enq,cc_enq_l6m,cc_enq_l12m,pl_enq,pl_enq_l6m,pl_enq_l12m,time_since_recent_enq,enq_l12m,enq_l6m,enq_l3m,age,netmonthlyincome,time_with_curr_empr,pct_of_active_tls_ever,pct_opened_tls_l6m_of_l12m,pct_currentbal_all_tl,cc_utilization,cc_flag,pl_utilization,pl_flag,pct_pl_enq_l6m_of_l12m,pct_cc_enq_l6m_of_l12m,pct_pl_enq_l6m_of_ever,pct_cc_enq_l6m_of_ever,max_unsec_exposure_inpct,hl_flag,gl_flag,credit_score
13112,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,31.0,31.0,752.9901477930414,12.503278237091264,13.080585739353248,0.0,3.060259997373827,0.0,0.0,0.0,0.0,0.004499158475908419,-0.000899901211497699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,50.0,18600.0,123.0,0.0,0.0,0.0,0.47941949609989076,0.0,0.0320566959049489,0.0,0.0,0.0,0.0,0.0,2.1453045865528524,0.0,0.0,675.0
13113,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,4.0,4.0,2.0,0.0,0.25,0.0,0.5,0.5,2.0,2.0,0.25,0.25,2.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,4.0,1.0,43.0,2.0,140.0,12.0,4.0,9.0,27.0,26.0,2.0,8.0,6.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,3.0,2.0,2.0,52.0,27000.0,225.0,0.5,1.0,0.375,0.621990818373863,0.0,0.32510162569342455,0.0,0.0,0.0,0.0,0.0,2.646,1.0,0.0,669.0
13114,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,76.0,11.109087453846824,12.685880605685139,0.0,3.18258278240969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,225.0,1.0,0.0,0.0,42.0,33000.0,102.0,1.0,0.0,0.556,0.162565810132192,0.0,0.8354957329519319,0.0,0.0,0.0,0.0,0.0,0.565,0.0,0.0,683.0
13115,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.667,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,44.0,6.0,66.0,30.0,12.0,5.0,59.0,59.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,27.0,11000.0,47.0,1.0,0.0,0.193,0.22098198862033597,0.0,0.8179773281288009,0.0,1.0,0.0,1.0,0.0,2.135,0.0,0.0,662.0
13116,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,74.0,9.0,1607.0,12.409387776231728,12.614468033153575,0.0,4.440301666627915,0.0,0.0,0.0,0.0,0.004499158475908419,-0.000899901211497699,0.0,0.0,8.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2208.0,0.0,0.0,0.0,40.0,22000.0,122.0,0.5,0.0,1.047,0.44191404463146194,0.0,0.8979256276297114,0.0,0.0,0.0,0.0,0.0,5.339998666438269,1.0,0.0,721.0
13117,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,26.0,5.0,46.0,12.864018707978827,12.959027098228653,0.0,3.18258278240969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,40.0,18000.0,63.0,1.0,1.0,0.166,0.10292114245274733,0.0,0.6621817622266998,0.0,0.0,0.0,0.0,0.0,0.722,0.0,0.0,682.0
13118,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,14.0,107.0,9.0,5.0,5.0,83.0,22.0,1.0,5.0,4.0,22.0,83.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,224.0,1.0,0.0,0.0,41.0,16000.0,113.0,1.0,0.0,0.87,0.6451279252625929,0.0,0.8175990425447344,0.0,0.0,0.0,0.0,0.0,3.903932224885046,0.0,0.0,674.0
13119,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,6.0,9.0,3.0,2.0,0.2,0.133,0.6,0.4,7.0,3.0,0.467,0.2,2.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,15.0,1.0,32.0,2.0,37.0,11.0,11.0,1.0,10.0,10.0,0.0,1.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,2.0,1.0,40.0,30000.0,339.0,0.6,0.429,0.638,0.5753098615643983,0.0,0.803,1.0,0.0,0.0,0.0,0.0,12.612,0.0,0.0,661.0
13120,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.75,0.25,1.0,0.0,0.25,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,39.0,11.0,30.0,12.682826099937422,13.000482181180427,0.0,3.18258278240969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,1.0,2.0,49.0,2.0,1.0,1.0,42.0,26000.0,98.0,0.75,0.0,0.627,0.5157235174320295,0.0,0.68,1.0,0.5,0.0,0.333,0.0,3.077,0.0,0.0,678.0
13121,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.167,0.833,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,5.0,1.0,333.0,33.0,736.0,13.08481162744175,12.585087353243948,0.0,3.0849433950191885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,63.0,15000.0,64.0,0.167,0.0,0.1,0.29256219483772367,0.0,-0.04473303063073881,1.0,0.0,0.0,0.0,0.0,1.667,0.0,1.0,773.0
13122,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,16.0,8.0,3.0,1.0,0.125,0.042,0.333,0.667,5.0,2.0,0.208,0.083,1.0,0.0,0.0,19.0,0.0,0.0,3.0,0.0,24.0,2.0,169.0,2.0,52.0,12.129368751113152,12.532371192908364,0.0,3.1996600442466416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,4.0,1.0,3.0,6.0,1.0,1.0,5.0,8.0,5.0,2.0,29.0,25000.0,120.0,0.333,0.6,0.649,0.5767003861442919,0.0,0.752,1.0,1.0,0.333,0.167,0.25,18.744,0.0,0.0,713.0
13123,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,9.0,5.0,1.0,0.0,0.071,0.0,0.357,0.643,2.0,0.0,0.143,0.0,1.0,1.0,0.0,1.0,9.0,0.0,2.0,11.0,3.0,1.0,105.0,5.0,59.0,22.0,15.0,3.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,250.0,1.0,0.0,0.0,43.0,40000.0,185.0,0.357,0.5,0.732,0.3858470299546676,0.0,0.76,1.0,0.0,0.0,0.0,0.0,10.85,1.0,0.0,702.0
13124,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,20.0,388.0,18.0,15.0,3.0,11.0,11.0,0.0,0.0,0.0,0.004499158475908419,0.018225139173284492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,2.0,1.0,0.0,29.0,15000.0,78.0,0.0,0.0,0.0,0.47941949609989076,0.0,0.01946264334696405,0.0,0.0,0.0,0.0,0.0,1.0414282124564647,0.0,0.0,674.0
13125,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.25,0.75,1.0,1.0,0.25,0.25,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,59.0,7.0,1356.0,12.556010252896181,13.013204212249477,0.0,3.167488128640457,0.0,0.0,0.0,0.0,0.004499158475908419,-0.000899901211497699,0.0,0.0,10.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.734651768512986,12.423440583923929,0.06085220158519,7.435783680374128,5.230126652716315,0.015512432990761098,7.096272936844224,38.72878818529649,16.322516969421205,3.455833617610355,1.8262295760825544,27.0,24000.0,115.0,0.25,0.0,1.005,0.7740871372913413,0.0,0.926227339680633,0.0,0.0,0.0,0.0,0.0,2.0864969097126855,1.0,0.0,702.0
13126,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,21.0,5.0,66.0,12.537536015163274,13.096161960406885,0.0,3.2899301113943356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,1.0,28.0,28000.0,51.0,0.5,1.0,0.961,0.7961924043047629,0.0,0.8991473196720722,0.0,0.0,0.0,0.0,0.0,2.7214160089743813,0.0,0.0,675.0
13127,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,1.0,1.0,0.0,0.143,0.0,0.143,0.857,1.0,0.0,0.143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,96.0,2.0,907.0,12.380526999967303,12.701654005167962,0.0,3.160809494698621,0.0,0.0,0.0,0.0,0.004499158475908419,-0.000899901211497699,0.0,0.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.322708245649366,12.839883516231884,0.04732371943756905,6.9337181233407135,6.165092918899794,0.0010914832420409113,6.1383950518479615,29.78065094259558,15.473462338737864,5.002194993755254,2.896288249492978,44.0,22000.0,233.0,0.143,1.0,1.0,0.8211322335050157,0.0,0.9690161726769392,0.0,0.0,0.0,0.0,0.0,9.042567588739635,0.0,0.0,707.0
13128,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27.0,20.0,7.0,1.0,1.0,0.037,0.037,0.259,0.741,4.0,1.0,0.148,0.037,3.0,0.0,0.0,0.0,16.0,0.0,0.0,23.0,4.0,11.0,153.0,1.0,51.0,12.336167016631114,12.71698681469656,0.0,3.2644070820396163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,35.0,40000.0,227.0,0.259,0.25,1.005,0.6935802811006202,0.0,0.8504055355013966,0.0,0.0,0.0,0.0,0.0,13.25,1.0,0.0,741.0
13129,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,0.667,0.0,1.0,0.0,2.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,18.0,3.0,74.0,2.0,2.0,1.0,29.0,29.0,1.0,1.0,0.0,29.0,29.0,0.0,0.0,22.0,9.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,101.0,2.0,2.0,0.0,46.0,32000.0,246.0,1.0,1.0,0.912,0.49101696005408907,0.0,0.807,1.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,692.0
13130,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,2.0,5.0,4.0,1.0,0.571,0.143,0.714,0.286,5.0,2.0,0.714,0.286,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,14.0,1.0,37.0,12.465853601284834,12.525820395768118,0.0,3.235951045174227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,0.0,1.0,20.0,9.0,3.0,2.0,25.0,20000.0,122.0,0.714,0.8,0.511,0.6225031563282516,0.0,0.8177406095007627,0.0,0.0,1.0,0.0,1.0,3.876,0.0,0.0,665.0
13131,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,5.0,3.0,0.0,0.6,0.0,1.0,0.0,4.0,0.0,0.8,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,2.0,53.0,2.0,82.0,4.0,4.0,1.0,16.0,16.0,1.0,1.0,0.0,16.0,16.0,0.0,0.0,23.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,18.0,4.0,3.0,2.0,21.0,20000.0,27.0,1.0,0.75,1.047,0.6464105843769656,0.0,0.9488586297270503,0.0,1.0,0.0,1.0,0.0,11.241,0.0,0.0,667.0
13132,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,175.0,17.0,27.0,12.16225564684165,12.328830446887505,0.0,3.0721423783402755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,117.0,2.0,1.0,0.0,44.0,25000.0,244.0,0.75,0.0,0.93,0.24483910747710352,0.0,0.6776774411790664,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,741.0
13133,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,49.0,14.0,281.0,12.052896652347682,12.541232197204048,0.0,3.18258278240969,0.0,0.0,0.0,0.0,0.004499158475908419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,35.0,25000.0,62.0,1.0,0.0,0.927,0.6754318668418418,0.0,0.8184246923779978,0.0,0.0,0.0,0.0,0.0,8.54317387054236,0.0,0.0,674.0
13134,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,19.0,2.0,55.0,12.259989206133632,12.581840802129134,0.0,3.123037734571736,0.0,0.0,0.0,0.0,0.004499158475908419,-0.000899901211497699,0.0,0.0,20.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.771725898226133,10.777694679468686,0.05294453038499404,7.128074797431477,4.542932698842811,0.026537547516939104,6.674069341485207,27.076995769272862,17.20770450406516,4.880234332271535,2.3723702224413756,35.0,15000.0,12.0,0.5,1.0,1.011,0.8840888478893312,0.0,0.9610638502372986,0.0,0.0,0.0,0.0,0.0,4.822902463494485,1.0,0.0,685.0
13135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,81.0,12.183987328127792,12.38266802269129,0.0,3.1880148239627264,0.0,0.0,0.0,0.0,0.004499158475908419,-0.000899901211497699,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.91452856074639,9.664465551976289,0.0432951986700412,6.77770760639942,4.635821253254634,-0.018061955244340427,3.974303310880996,26.676170629359643,16.783764269285104,6.110871794136174,2.3063834128442147,42.0,10800.0,51.0,1.0,1.0,94.43888469574493,1.6603843200557022,0.0,0.9443508266771208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0
13136,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,40.0,618.793766802007,12.834865695058298,13.01055416876604,0.0,3.412066030736128,0.0,0.0,0.0,0.0,0.004499158475908419,-0.000899901211497699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.0,0.0,0.0,0.0,46.0,26500.0,213.0,0.0,0.0,0.0,0.47941949609989076,0.0,0.052832166415203545,0.0,0.0,0.0,0.0,0.0,1.357808087976707,0.0,0.0,690.0
13137,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,11.0,42.0,12.299285809868085,12.518111227540166,0.0,3.18258278240969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,4.0,0.0,0.0,36.0,20000.0,62.0,1.0,0.0,0.835,0.766288972519064,0.0,0.8286881409820849,0.0,0.0,0.0,0.0,0.0,2.7201823266103236,0.0,0.0,678.0
13138,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,159.0,27.0,4142.0,13.314946232571863,12.905060334032578,0.0,3.3719473404120457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,822.0,0.0,0.0,0.0,62.0,35000.0,186.0,0.5,0.0,0.0,-0.0452185391588665,1.0,0.11732483399801877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.0
13139,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,35.0,10.0,35.0,12.217952856251731,12.602083478930947,0.0,3.167488128640457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,2.0,0.0,0.0,38.0,25000.0,190.0,1.0,0.0,0.863,0.41908715779355293,0.0,0.6509468876257267,0.0,0.0,0.0,0.0,0.0,5.523224645917934,0.0,1.0,698.0
13140,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,2.0,0.25,0.5,0.25,0.75,1.0,2.0,0.25,0.5,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,29.0,1.0,275.0,12.358569137404446,12.6455038916104,0.0,3.18258278240969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,698.0,0.0,0.0,0.0,37.0,20000.0,123.0,0.25,1.0,1.0,1.0304813257286896,0.0,0.8410757844532137,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,680.0
13141,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,29.0,12.106009111277402,12.419460024325693,0.0,3.235951045174227,0.0,0.0,0.0,0.0,0.004499158475908419,-0.000899901211497699,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,29.0,2.0,2.0,2.0,48.0,28000.0,190.0,1.0,1.0,1.001,0.7500190293969414,0.0,1.001,1.0,1.0,0.0,1.0,0.0,17.857,0.0,0.0,667.0
13142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,2.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,4.0,90.0,12.09273510017697,12.56292854200074,0.0,3.1020772231477407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,955.0,0.0,0.0,0.0,43.0,10800.0,38.0,0.5,1.0,0.927,0.7069454606120407,0.0,0.8398317136912871,0.0,0.0,0.0,0.0,0.0,4.2925294312902125,0.0,0.0,688.0
13143,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,73.0,11.98538595884978,12.539860343309725,0.0,3.235951045174227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,137.0,3.0,2.0,0.0,44.0,37500.0,249.0,1.0,0.0,0.167,-0.008469145689407804,0.0,0.5905323997409092,0.0,0.0,0.0,0.0,0.0,1.104,0.0,0.0,670.0
