pct_tl_open_l6m,pct_tl_closed_l6m,tot_tl_closed_l12m,pct_tl_open_l12m,pct_tl_closed_l12m,tot_missed_pmnt,cc_tl,home_tl,pl_tl,secured_tl,unsecured_tl,other_tl,age_oldest_tl,age_newest_tl,time_since_recent_payment,time_since_recent_deliquency,max_delinquency_level,num_deliq_6_12mts,max_deliq_6mts,max_deliq_12mts,num_times_60p_dpd,num_std_12mts,num_sub,num_sub_12mts,num_dbt,num_dbt_12mts,num_lss,recent_level_of_deliq,cc_enq_l12m,pl_enq_l12m,time_since_recent_enq,enq_l3m,netmonthlyincome,time_with_curr_empr,cc_utilization,cc_flag,pl_flag,pct_pl_enq_l6m_of_ever,pct_cc_enq_l6m_of_ever,hl_flag,gl_flag,maritalstatus,education,gender,last_prod_enq2,first_prod_enq2,approved_flag
1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,6.0,38.0,3.0,62.0,0.0,62.0,62.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,1815.0,0.0,12000.0,41.0,0.4670113048365487,0.0,0.0,0.0,0.0,0.0,0.0,Married,GRADUATE,F,others,others,P2
0.167,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,235.0,4.0,48.0,2.0,81.0,0.0,50.0,50.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,117.0,0.0,22000.0,580.0,0.6862991406087263,0.0,0.0,0.0,0.0,0.0,0.0,Married,UNDER GRADUATE,M,others,AL,P1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,49.0,11.911479945021394,12.078515015802088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13500.0,29.0,0.74431804593266,0.0,0.0,0.0,0.0,0.0,0.0,Single,12TH,M,ConsumerLoan,ConsumerLoan,P3
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,84.0,6.905962707029699,11.663644183440049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,91.0,0.0,20000.0,62.0,0.564240183733469,0.0,1.0,1.0,1.0,0.0,0.0,Single,12TH,M,PL,PL,P2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,11.0,165.0,7.0,56.0,2.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.6473366125740521,53.78231929189804,1.6218819253398362,35000.0,126.0,0.7081041814088047,0.0,0.0,0.0,0.0,0.0,1.0,Married,GRADUATE,M,others,others,P2
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,13.0,181.0,8.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,393.0,0.0,12000.0,60.0,0.236835743382195,0.0,0.0,0.0,0.0,0.0,0.0,Married,12TH,F,ConsumerLoan,ConsumerLoan,P2
0.333,0.333,1.0,0.333,0.333,0.0,0.0,0.0,0.0,2.0,1.0,2.0,17.0,3.0,49.0,7.907226170255983,21.449832679060734,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,2.0,17000.0,26.0,0.814791669021466,0.0,0.0,1.0,0.0,0.0,0.0,Single,GRADUATE,M,PL,PL,P3
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,20.0,72.0,8.0,40.0,4.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,605.0,0.0,20000.0,50.0,0.6292607988299923,0.0,0.0,0.0,0.0,0.0,0.0,Single,GRADUATE,M,others,others,P2
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,9.0,74.0,11.2913923677996,23.662088305557923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,180.0,0.0,18000.0,66.0,0.3012120731227327,0.0,0.0,0.0,0.0,0.0,0.0,Married,SSC,M,ConsumerLoan,others,P2
0.0,0.0,2.0,0.0,0.333,0.0,0.0,0.0,0.0,6.0,0.0,1.0,90.0,21.0,49.0,14.0,267.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,1.0,1.0,43000.0,88.0,0.7849083952770107,0.0,0.0,0.0,0.0,0.0,0.0,Married,12TH,M,ConsumerLoan,AL,P2
0.75,0.0,0.0,0.75,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,16.0,2.0,46.0,5.870599723230336,7.309154203059779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,54.0,1.0,18000.0,78.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Married,SSC,M,CC,others,P2
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,79.0,28.0,557.9840840767343,14.665926997555252,13.035280692923669,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,840.0,0.0,25000.0,218.0,0.3284495602772075,0.0,1.0,0.0,0.0,0.0,0.0,Married,UNDER GRADUATE,M,PL,PL,P1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,3.0,95.0,4.298666762076488,8.22479987867629,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,20000.0,76.0,0.6583044388978274,0.0,0.0,0.0,0.0,0.0,0.0,Married,GRADUATE,F,ConsumerLoan,ConsumerLoan,P2
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,7.0,88.3208551521944,3.88580586438553,2.3219517323883974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.69701928739585,0.3860402741394351,18000.0,106.0,0.5474914039587898,0.0,1.0,0.0,0.0,0.0,0.0,Married,12TH,M,others,others,P2
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,8.0,7.0,73.0,5.947563187735719,13.321514834175208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,205.0,0.0,20000.0,127.0,0.661,1.0,1.0,0.0,0.0,0.0,0.0,Married,GRADUATE,M,PL,CC,P2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,8.0,70.0,11.99835874901058,25.165072678287743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,40000.0,190.0,0.126725477959722,0.0,0.0,0.0,0.0,0.0,0.0,Single,UNDER GRADUATE,M,ConsumerLoan,others,P3
0.111,0.167,6.0,0.333,0.333,6.0,1.0,0.0,1.0,10.0,8.0,0.0,102.0,4.0,41.0,6.715425611036261,45.22805757595252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,28.0,2.0,19850.0,77.0,0.581,1.0,1.0,0.2,0.125,1.0,0.0,Married,POST-GRADUATE,M,others,others,P2
0.0,0.286,2.0,0.143,0.286,4.0,0.0,0.0,0.0,4.0,3.0,4.0,63.0,7.0,116.0,7.672943457588905,20.122559968873546,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,45000.0,183.0,0.5305960804124746,0.0,0.0,0.5,0.0,0.0,0.0,Married,UNDER GRADUATE,M,PL,others,P1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,40.0,569.3032009700277,6.636586493780709,41.007660950971946,0.0,0.4276943762312498,0.4276943762312498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,18000.0,86.0,0.3674391245455471,0.0,0.0,0.0,0.0,1.0,0.0,Married,GRADUATE,M,ConsumerLoan,ConsumerLoan,P2
0.0,0.125,1.0,0.25,0.125,2.0,0.0,0.0,0.0,7.0,1.0,1.0,34.0,10.0,157.0,22.0,334.0,0.0,79.52498717103062,140.25926007380085,11.0,16.0,0.0,0.0,0.0,0.0,0.0,183.0,0.0,0.0,303.8347835573829,0.3355484690760785,13000.0,61.0,0.537043932803043,0.0,0.0,0.0,0.0,1.0,0.0,Married,OTHERS,F,others,others,P2
0.429,0.286,2.0,0.714,0.286,3.0,0.0,0.0,0.0,0.0,7.0,1.0,16.0,2.0,61.0,15.623510506882004,46.27582623851202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,39.0,3.0,20000.0,149.0,0.5271496090431976,0.0,0.0,1.0,0.0,0.0,0.0,Married,12TH,M,PL,others,P3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,8.0,55.0,12.044833003627572,5.093380709232562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,1.0,35000.0,35.0,0.5221718014078758,0.0,0.0,0.333,0.0,0.0,0.0,Married,12TH,M,ConsumerLoan,ConsumerLoan,P2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,37.0,41.0,11.0,28.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,604.0,0.0,18000.0,64.0,0.9114401323080584,0.0,0.0,0.0,0.0,0.0,0.0,Single,GRADUATE,M,HL,others,P2
0.2,0.133,4.0,0.4,0.267,3.0,0.0,0.0,0.0,15.0,0.0,9.0,36.0,3.0,51.0,10.768578748497214,4.485517814216669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,30000.0,190.0,0.5908001725032513,0.0,0.0,0.0,0.0,1.0,0.0,Married,OTHERS,M,others,others,P2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,39.0,617.0,14.89265213992008,18.946586956856184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1164.0,0.0,30000.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Married,GRADUATE,M,others,others,P2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,99.0,99.0,866.0,27.0,900.0,0.0,0.0,134.55258270065394,9.0,0.0,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,70.0,1.0,13000.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Married,12TH,F,HL,others,P2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,29.0,569.0,13.386020543207025,39.63209307563232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,20000.0,121.0,0.8897149981112349,0.0,0.0,0.0,0.0,0.0,0.0,Single,12TH,M,ConsumerLoan,ConsumerLoan,P2
0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,10.0,4.0,85.0,7.0,43.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,118.0,0.0,18000.0,130.0,0.6581952357069951,0.0,0.0,0.0,0.0,0.0,0.0,Married,SSC,M,others,AL,P3
0.333,0.333,1.0,1.0,0.333,1.0,0.0,0.0,1.0,1.0,2.0,0.0,8.0,4.0,43.0,11.626865039349765,64.61498639724509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,34000.0,74.0,0.5995263570357637,0.0,1.0,0.0,0.0,1.0,0.0,Single,GRADUATE,M,ConsumerLoan,others,P4
0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,1.0,3.0,1.0,0.0,58.0,20.0,264.0,19.37612901805086,12.53671069479036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,0.0,30000.0,154.0,0.4221849732375015,0.0,1.0,0.0,0.0,1.0,0.0,Married,12TH,M,others,others,P2
0.091,0.0,0.0,0.273,0.0,0.0,0.0,0.0,1.0,7.0,4.0,0.0,73.0,3.0,36.0,3.736824578699148,29.58241660158802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.0,0.0,14000.0,13.0,0.1974716653910945,0.0,1.0,0.0,0.0,1.0,0.0,Married,GRADUATE,M,others,others,P1
0.333,0.333,1.0,0.667,0.333,0.0,0.0,0.0,0.0,2.0,1.0,1.0,14.0,5.0,36.0,3.0122919681583253,2.7758667260277923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,5.0,30000.0,66.0,0.5792801738737855,0.0,0.0,0.5,0.75,0.0,0.0,Single,GRADUATE,M,others,others,P3
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,9.0,104.0,5.95034165256696,7.852487112600268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,20000.0,64.0,0.7071114445224478,0.0,0.0,0.0,0.0,0.0,0.0,Married,SSC,M,ConsumerLoan,others,P3
0.75,0.5,2.0,1.0,0.5,1.0,0.0,0.0,0.0,3.0,1.0,0.0,7.0,3.0,75.0,12.410340869919528,24.82106425299849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,30000.0,31.0,0.6635506369691847,0.0,0.0,0.0,0.0,1.0,0.0,Married,UNDER GRADUATE,F,others,others,P2
0.111,0.0,1.0,0.222,0.111,1.0,1.0,0.0,0.0,2.0,7.0,0.0,68.0,4.0,316.0,11.765936108855648,54.421713331484064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,121.0,0.0,18000.0,69.0,0.5821365306858874,1.0,0.0,0.0,1.0,0.0,0.0,Married,SSC,M,CC,AL,P1
1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,58.88862080370439,7.768315555437486,8.779770030304682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,35000.0,71.0,0.5150673490414946,0.0,0.0,0.0,0.0,0.0,0.0,Single,POST-GRADUATE,M,others,others,P2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,40.0,30.0,719.0,28.0,73.0,0.0,16.023952990369985,15.807877084570563,1.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.5371435525967769,22.60621880804371,1.0,18000.0,102.0,0.6777230151573242,0.0,0.0,0.0,0.0,1.0,0.0,Single,UNDER GRADUATE,M,others,others,P4
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,16.0,110.0,20.0,368.0,14.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,572.0,0.0,20000.0,130.0,0.7098931772081273,0.0,0.0,0.0,0.0,1.0,0.0,Married,12TH,M,PL,PL,P2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,9.0,59.0,3.0,26.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,12.0,1.0,14500.0,57.0,0.4306986297441871,0.0,0.0,0.0,0.0,0.0,0.0,Married,12TH,M,ConsumerLoan,ConsumerLoan,P3
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,61.0,16.700507391093502,36.36117621574406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,1.0,49000.0,70.0,0.6325435713962624,0.0,0.0,0.0,0.0,0.0,0.0,Single,GRADUATE,M,ConsumerLoan,others,P2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63.0,63.0,870.0,24.0,60.0,0.0,24.8295510172677,22.91148838266336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,46.0,4.0,30000.0,185.0,0.6835184480254695,0.0,0.0,0.0,0.0,0.0,0.0,Married,UNDER GRADUATE,F,others,others,P4
0.057,0.0,0.0,0.229,0.0,4.0,0.0,0.0,0.0,33.0,2.0,15.0,84.0,4.0,183.0,20.0,900.0,0.0,0.0,0.0,7.0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,25000.0,101.0,0.6829458559601058,0.0,0.0,0.0,0.0,1.0,0.0,Married,GRADUATE,M,others,AL,P1
0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,9.0,76.0,8.744259548663303,4.549266954222207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,237.0,0.0,30000.0,174.0,0.1541022793319328,0.0,0.0,0.0,0.0,0.0,0.0,Married,SSC,M,PL,PL,P2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,20.0,68.0,11.374800905419558,18.85860685829275,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,607.0,0.0,18000.0,42.0,0.9086194526920258,0.0,0.0,0.0,0.0,0.0,0.0,Single,GRADUATE,F,others,others,P2
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,68.0,7.843686667352685,8.071567922479003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,35000.0,70.0,0.7155837056802449,0.0,0.0,0.0,0.0,0.0,0.0,Single,12TH,M,ConsumerLoan,ConsumerLoan,P3
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,14.0,209.0,9.47864720312263,31.90083759120177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,0.0,20000.0,62.0,0.4654102440600749,0.0,0.0,0.0,0.0,0.0,0.0,Single,SSC,M,ConsumerLoan,ConsumerLoan,P2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,31.0,16.0,54.0,3.535092366043745,14.822086508373014,0.0,0.6156682691789502,0.6156682691789502,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0485823191753163,424.9530489092781,0.0,16000.0,186.0,0.6425154504467421,0.0,0.0,0.0,0.0,0.0,0.0,Married,SSC,M,others,others,P2
0.4,0.2,1.0,0.4,0.2,2.0,0.0,0.0,0.0,5.0,0.0,5.0,76.0,2.0,160.0,14.016797421465434,44.31681305097059,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,18000.0,70.0,1.3836804473302122,0.0,0.0,0.0,0.0,0.0,0.0,Married,UNDER GRADUATE,M,others,others,P2
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,8.0,60.0,2.0,38.0,2.0,38.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,17.0,2.0,25000.0,68.0,0.543063593205954,0.0,0.0,0.0,0.0,1.0,0.0,Married,GRADUATE,M,ConsumerLoan,others,P4
0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,45.0,3.0,607.4678183292166,17.80303143145578,48.5014530978308,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,84.0,2.0,12000.0,164.0,0.8211233442068178,0.0,1.0,1.0,0.0,1.0,0.0,Married,12TH,M,PL,PL,P2
0.25,0.25,2.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,3.0,0.0,20.0,2.0,26.0,11.0,19.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,1.0,41.0,3.0,14.0,179.0,0.9871368118429824,0.0,0.0,1.0,0.0,0.0,0.0,Married,OTHERS,F,PL,others,P4
0.667,0.0,0.0,0.667,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,21.0,4.0,48.0,2.0,30.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,136.0,0.0,25000.0,38.0,0.5515271624310281,0.0,0.0,1.0,0.0,1.0,0.0,Married,POST-GRADUATE,M,PL,ConsumerLoan,P3
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,17.0,236.0,13.192610668595313,82.02356172190132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.7177161770857,0.0,25000.0,126.0,0.5374940113241766,0.0,0.0,0.0,0.0,0.0,0.0,Married,SSC,M,others,others,P2
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,57.11266260509667,11.354358712398977,48.57352182821124,0.0,2.018089434038993,2.018089434038993,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,50000.0,361.0,0.8765584581380347,0.0,0.0,0.0,0.0,0.0,0.0,Married,POST-GRADUATE,M,ConsumerLoan,others,P4
0.333,0.0,2.0,0.333,0.667,1.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,3.0,263.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0,19000.0,126.0,0.3226518532091676,0.0,0.0,0.0,0.0,0.0,0.0,Single,GRADUATE,M,ConsumerLoan,ConsumerLoan,P4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16.0,16.0,48.0,8.0,53.0,3.0,8.575139371934581,53.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.6448727149608362,9.758707290668845,2.642776440524468,20000.0,63.0,0.016157889734039,0.0,0.0,0.0,0.0,0.0,0.0,Married,SSC,M,others,others,P3
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,14.0,64.54850044297405,9.686541147239792,3.991885895222376,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,10000.0,66.0,0.311482183699987,0.0,0.0,0.0,0.0,0.0,0.0,Single,GRADUATE,M,ConsumerLoan,ConsumerLoan,P2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,6.0,0.0,62.0,12.0,59.0,18.415416870634573,41.63001030246894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,153.0,0.0,40000.0,185.0,0.932,1.0,1.0,0.0,0.2,0.0,0.0,Single,POST-GRADUATE,M,CC,PL,P2
0.053,0.0,2.0,0.105,0.105,0.0,0.0,0.0,0.0,14.0,5.0,4.0,104.0,3.0,74.0,10.973326563293693,38.039116466586336,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,8000.0,98.0,0.6730592457828138,0.0,0.0,0.0,0.0,1.0,0.0,Married,UNDER GRADUATE,F,ConsumerLoan,others,P2
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,107.0,12.354543389818891,13.263800986108702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,2.0,15000.0,60.0,0.7356712369545415,0.0,0.0,1.0,0.0,0.0,0.0,Married,SSC,M,others,others,P4
0.333,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,63.0,4.0,50.0,3.0,61.0,0.0,40.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,4.0,5.0,60000.0,65.0,0.7936147801431543,0.0,0.0,0.0,0.0,0.0,0.0,Married,GRADUATE,M,ConsumerLoan,others,P3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,64.0,38.0,776.0,25.66975046406497,58.75978906715611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.0,0.0,20800.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Single,SSC,M,others,others,P3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,15.0,37.0,12.283112659869548,30.65012036817142,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.0,0.0,15000.0,155.0,0.5132126883722228,0.0,0.0,0.0,0.0,0.0,0.0,Married,12TH,M,others,others,P2
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,10.0,101.0,8.093735331959758,9.776348173111767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,22000.0,155.0,0.7144952952178381,0.0,0.0,1.0,0.0,0.0,0.0,Married,OTHERS,M,ConsumerLoan,ConsumerLoan,P4
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,83.49508719532099,9.202260402989856,16.983084553537658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120.0,0.0,45000.0,190.0,0.6280489690854877,0.0,0.0,1.0,0.0,1.0,0.0,Married,12TH,M,PL,PL,P3
1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,5.0,2.0,61.0,6.039448862752495,82.97616483110414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,4.0,7.0,52000.0,107.0,1.3057507678827618,0.0,1.0,1.0,0.857,0.0,0.0,Single,SSC,M,others,ConsumerLoan,P4
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,48.0,195.0,6.0,56.0,3.0,22.484853910272072,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,1470.0,0.0,12000.0,75.0,0.3547999140166998,0.0,0.0,0.0,0.0,0.0,0.0,Single,UNDER GRADUATE,M,others,others,P2
